icao24,time,lat,lon,alt,vlat,vlon,vz,cross_section,callsign,manufacturerIcao,model
3a2e21,2022-06-27 23:06:10,46.22488248146186,10.340126037597656,9913.62,182.11317600000007,186.22872799999996,-0.32512,,REU976,BOEING,'787 8'
3a2e21,2022-06-27 23:06:20,46.20886851165254,10.363746643066406,9913.62,182.1131759999999,186.74317200000007,0.0,,REU976,BOEING,'787 8'
3a2e21,2022-06-27 23:06:30,46.19261169433594,10.38764023199314,9913.62,182.62761999999998,186.22872800000005,0.32512,,REU976,BOEING,'787 8'
3a2e21,2022-06-27 23:06:40,46.17572331832627,10.412429809570312,9928.86,182.62762,186.743172,0.32512,,REU976,BOEING,'787 8'
3a2e21,2022-06-27 23:06:50,46.15946960449219,10.4363418206936,9928.86,182.62762,186.743172,0.32512,,REU976,BOEING,'787 8'
3a2e21,2022-06-27 23:07:00,46.14335632324219,10.460056211890246,9928.86,183.14206399999995,187.25761600000004,0.0,,REU976,BOEING,'787 8'
3a2e21,2022-06-27 23:07:10,46.126556396484375,10.484708460365855,9928.86,183.6565080000001,187.25761599999993,0.0,,REU976,BOEING,'787 8'
3a2e21,2022-06-27 23:07:20,46.11055018538136,10.508148193359377,9928.86,183.6565080000001,187.25761599999993,0.0,,REU976,BOEING,'787 8'
3a2e21,2022-06-27 23:07:30,46.09374482752913,10.532867431640623,9928.86,184.17095200000006,187.77206,0.0,,REU976,BOEING,'787 8'
3a2e21,2022-06-27 23:07:40,46.0770263671875,10.557325409679878,9921.24,184.17095200000006,187.77206,0.0,,REU976,BOEING,'787 8'
3a2e21,2022-06-27 23:07:50,46.06092549986758,10.580795288085938,9921.24,184.17095200000006,187.77206,0.32512,,REU976,BOEING,'787 8'
3a2e21,2022-06-27 23:08:00,46.04420471191406,10.605290110518292,9936.48,184.68539599999997,187.77205999999998,0.32512,,REU976,BOEING,'787 8'
3a2e21,2022-06-27 23:08:10,46.02763366699219,10.62947343035442,9936.48,184.68539599999997,187.77205999999998,-0.32512,,REU976,BOEING,'787 8'
3a2e21,2022-06-27 23:08:20,46.010650634765625,10.654192668635671,9921.24,185.19984,188.286504,-0.32512,,REU976,BOEING,'787 8'
3a2e21,2022-06-27 23:08:30,45.993988037109375,10.67844297827744,9928.86,185.19984,188.286504,-0.32512,,REU976,BOEING,'787 8'
3a2e21,2022-06-27 23:08:40,45.97737121582031,10.702760277724847,9928.86,185.714284,188.286504,0.0,,REU976,BOEING,'787 8'
3a2e21,2022-06-27 23:08:50,45.96083818855932,10.726776123046877,9921.24,185.714284,188.286504,-0.32512,,REU976,BOEING,'787 8'
3a2e21,2022-06-27 23:09:00,45.94395446777344,10.751260897008384,9936.48,185.714284,188.286504,0.32512,,REU976,BOEING,'787 8'
3a2e21,2022-06-27 23:09:10,45.927413681806144,10.775184631347656,9928.86,185.7142839999999,187.7720600000001,-0.32512,,REU976,BOEING,'787 8'
3a2e21,2022-06-27 23:09:20,45.910701428429554,10.799354553222656,9936.48,186.22872800000002,187.7720600000001,0.32512,,REU976,BOEING,'787 8'
3a2e21,2022-06-27 23:09:30,45.893829345703125,10.823743866711128,9936.48,185.71428399999994,187.25761600000007,-0.32512,,REU976,BOEING,'787 8'
3a2e21,2022-06-27 23:09:40,45.8773234739142,10.847625732421877,9936.48,185.19984,187.25761600000007,-0.32512,,REU976,BOEING,'787 8'
3a2e21,2022-06-27 23:09:50,45.860870361328125,10.871440608326983,9928.86,185.19984,187.25761600000007,0.32512,,REU976,BOEING,'787 8'
3c09f2,2022-06-27 23:56:40,45.353471141750525,6.253967285156251,12016.740000000002,-248.99089599999996,-19.548871999999907,-0.32512,,EWG6YZ,AIRBUS,A319 112
3c09f2,2022-06-27 23:56:50,45.37619018554688,6.251482282366071,12009.12,-249.50534,-18.519984000000083,-0.32512,,EWG6YZ,AIRBUS,A319 112
3c09f2,2022-06-27 23:57:00,45.39848715572034,6.249144019150153,12009.12,-248.99089600000002,-18.519983999999994,0.0,,EWG6YZ,AIRBUS,A319 112
3c09f2,2022-06-27 23:57:10,45.4203667074947,6.246866365758384,12016.740000000002,-248.99089600000002,-18.519983999999994,0.0,,EWG6YZ,AIRBUS,A319 112
3c09f2,2022-06-27 23:57:20,45.44242858886719,6.244550432477679,12016.740000000002,-248.99089600000002,-18.519983999999994,-0.65024,,EWG6YZ,AIRBUS,A319 112
3c09f2,2022-06-27 23:57:30,45.46531677246094,6.242130824497767,12009.12,-248.99089600000002,-18.519983999999994,-0.97536,,EWG6YZ,AIRBUS,A319 112
3c09f2,2022-06-27 23:57:40,45.48728942871094,6.239711216517857,11993.88,-248.99089600000002,-20.0633160000001,0.0,,EWG6YZ,AIRBUS,A319 112
3c09f2,2022-06-27 23:57:50,45.5103521831965,6.2371528439405495,11993.88,-248.99089599999996,-19.034428000000037,0.0,,EWG6YZ,AIRBUS,A319 112
3c09f2,2022-06-27 23:58:00,45.53269958496094,6.2347412109375,11993.88,-248.99089600000002,-18.519983999999994,0.0,,EWG6YZ,AIRBUS,A319 112
3c09f2,2022-06-27 23:58:10,45.55434404793432,6.2324066162109375,11993.88,-248.99089599999996,-19.034428000000037,0.0,,EWG6YZ,AIRBUS,A319 112
3c09f2,2022-06-27 23:58:20,45.57645636089777,6.230003356933594,11993.88,-248.476452,-19.034428000000023,0.32512,,EWG6YZ,AIRBUS,A319 112
3c09f2,2022-06-27 23:58:30,45.59912109375,6.227573301733995,11993.88,-248.476452,-18.51998400000019,0.32512,,EWG6YZ,AIRBUS,A319 112
3c09f2,2022-06-27 23:58:40,45.622077553959215,6.225128173828125,12001.5,-247.96200800000003,-18.51998399999983,0.32512,,EWG6YZ,AIRBUS,A319 112
3c09f2,2022-06-27 23:58:50,45.64402770996094,6.222817025533537,12001.5,-247.447564,-18.519984000000036,0.0,,EWG6YZ,AIRBUS,A319 112
3c09f2,2022-06-27 23:59:00,45.666348732123936,6.220390319824219,12001.5,-247.447564,-18.519984000000036,-0.32512,,EWG6YZ,AIRBUS,A319 112
3c09f2,2022-06-27 23:59:10,45.68829345703125,6.21799375952744,12001.5,-247.44756400000003,-19.034428000000027,-0.32512,,EWG6YZ,AIRBUS,A319 112
3c09f2,2022-06-27 23:59:20,45.71006128343485,6.2156524658203125,11993.88,-246.93312,-18.51998399999997,-0.32512,,EWG6YZ,AIRBUS,A319 112
3c09f2,2022-06-27 23:59:30,45.733245849609375,6.213170493521342,11993.88,-246.93312,-18.51998399999997,-0.32512,,EWG6YZ,AIRBUS,A319 112
3c09f2,2022-06-27 23:59:40,45.75447211831303,6.210845947265625,11993.88,-246.93312000000003,-19.034427999999846,-0.32512,,EWG6YZ,AIRBUS,A319 112
3c09f2,2022-06-27 23:59:50,45.77760858050847,6.2082366943359375,11978.64,-246.93311999999997,-19.548872000000205,-0.32512,,EWG6YZ,AIRBUS,A319 112
3c5423,2022-06-27 23:00:10,46.24476028701006,7.200645446777344,10119.36,-196.51760800000005,-140.44321200000002,0.97536,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:00:20,46.26324462890625,7.181508134051068,10119.36,-196.517608,-140.95765599999996,0.0,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:00:30,46.280181884765625,7.164023794778964,10119.36,-196.00316400000003,-140.95765600000004,-0.32512,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:00:40,46.29830932617188,7.145199659394056,10119.36,-195.48871999999994,-140.44321200000007,-0.32512,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:00:50,46.31510071835275,7.1277923583984375,10126.98,-194.45983199999998,-139.414324,0.97536,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:01:00,46.33265091201006,7.109596252441406,10126.98,-192.40205600000002,-139.414324,0.0,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:01:10,46.35040283203125,7.091138886242379,10119.36,-191.887612,-137.870992,-0.32512,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:01:20,46.36709956799523,7.073822021484375,10119.36,-191.37316800000005,-137.35654799999995,-0.32512,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:01:30,46.38460320941472,7.055694580078125,10119.36,-190.85872400000008,-136.8421039999999,-0.32512,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:01:40,46.401874089645126,7.037773132324219,10119.36,-190.34427999999986,-136.8421040000002,-0.32512,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:01:50,46.418975830078125,7.01999571265244,10111.74,-189.82983599999994,-136.84210400000006,0.0,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:02:00,46.43571756653866,7.0025482177734375,10111.74,-190.34428000000005,-137.8709919999999,0.0,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:02:10,46.45317077636719,6.9842231564405495,10111.74,-191.37316799999994,-138.38543600000006,0.32512,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:02:20,46.470245361328125,6.966403868140245,10111.74,-192.402056,-138.38543600000003,0.32512,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:02:30,46.487576759467686,6.9484405517578125,10111.74,-192.91650000000004,-138.89988,0.32512,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:02:40,46.50475453522245,6.930519104003906,10111.74,-193.4309440000001,-138.89987999999994,0.0,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:02:50,46.52193231097722,6.912666320800781,10111.74,-193.94538800000004,-138.89987999999994,0.0,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:03:00,46.53968811035156,6.894121867854421,10111.74,-193.94538799999995,-139.41432400000005,0.0,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:03:10,46.55657958984375,6.876570538776678,10111.74,-193.94538799999995,-139.41432400000005,0.0,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:03:20,46.57452392578125,6.8578803830030495,10119.36,-193.94538799999995,-139.41432400000005,0.0,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:03:30,46.59227274231991,6.839332580566406,10119.36,-193.94538800000004,-138.89987999999994,0.32512,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:03:40,46.60945051807468,6.8214111328125,10111.740000000002,-193.4309440000001,-138.89987999999994,0.32512,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:03:50,46.62675476074219,6.803283691406251,10119.36,-192.40205600000002,-139.414324,0.0,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:04:00,46.6442715919624,6.785568237304688,10119.36,-199.08982799999995,-131.18322000000015,0.0,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:04:10,46.66205454680879,6.77032470703125,10119.36,-210.40759599999993,-115.23545600000017,0.0,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:04:20,46.68211856130826,6.7561798095703125,10119.36,-221.2109199999999,-97.74436000000017,-0.32512,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:04:30,46.701856710143005,6.7451934814453125,10111.740000000002,-230.98535600000002,-79.22437599999988,-0.65024,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:04:40,46.72412109375,6.736092916349086,10104.12,-240.24534800000004,-55.55995199999998,-0.65024,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:04:50,46.745452880859375,6.729862864424543,10096.500000000002,-243.33201200000002,-45.785516000000044,-0.65024,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:05:00,46.76656432070974,6.724525451660156,10088.88,-245.389788,-40.12663200000006,-0.32512,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:05:10,46.78953552246094,6.719345464939025,10088.88,-246.41867599999998,-37.0399680000001,0.0,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:05:20,46.81214904785156,6.714589188738568,10088.88,-246.93312000000003,-34.467747999999865,0.0,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:05:30,46.83387885659428,6.710243225097656,10088.88,-246.93312000000003,-33.43885999999962,0.32512,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:05:40,46.85627048298464,6.7059173583984375,10088.88,-246.418676,-32.92441600000004,0.32512,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:05:50,46.8779296875,6.70166015625,10088.88,-245.90423199999998,-33.438860000000155,0.0,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:06:00,46.90068054199219,6.6971282958984375,10096.5,-245.38978800000004,-33.438860000000005,0.0,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:06:10,46.92223500397245,6.692786583533653,10096.5,-244.87534399999998,-33.95330400000011,0.0,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:06:20,46.94397489903336,6.68834979717548,10096.5,-244.36090000000002,-33.95330399999994,-0.32512,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:06:30,46.96613376423464,6.683842585637018,10096.5,-244.36090000000002,-33.95330399999994,0.32512,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:06:40,46.98810642048464,6.6793353740985575,10096.5,-244.36090000000002,-34.46774799999989,0.0,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:06:50,47.00999450683594,6.674812316894531,10096.5,-243.84645600000002,-34.982192000000005,-0.32512,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:07:00,47.031646728515625,6.670211791992188,10096.5,-243.33201199999996,-34.98219200000017,0.32512,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:07:10,47.05320739746094,6.665748596191406,10096.5,-242.81756799999994,-34.467748000000256,-0.32512,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:07:20,47.07543841863082,6.6610248272235575,10096.5,-242.30312399999997,-34.982192000000246,-0.32512,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:07:30,47.09696960449219,6.6564788818359375,10096.5,-242.30312400000003,-35.496636000000024,0.0,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:07:40,47.11894226074219,6.6518096923828125,10088.88,-242.30312399999997,-34.982192000000246,-0.32512,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:07:50,47.14033223814883,6.647362342247596,10088.88,-242.81756800000002,-34.98219199999985,-0.32512,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:08:00,47.16235144663665,6.6427142803485575,10081.26,-243.33201199999996,-34.98219200000017,-0.32512,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:08:10,47.1844482421875,6.6380767822265625,10073.64,-243.84645600000002,-34.982192000000005,0.0,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:08:20,47.20655822753906,6.6334075927734375,10073.64,-243.84645600000002,-34.982192000000005,0.0,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:08:30,47.22803665419756,6.62884051983173,10081.260000000002,-243.84645600000005,-35.496635999999874,-0.32512,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:08:40,47.25014896716102,6.624122032752403,10081.260000000002,-243.84645600000002,-34.982192000000005,0.65024,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:08:50,47.27221472788665,6.619473970853365,10088.88,-243.33201199999996,-34.98219200000017,0.65024,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:09:00,47.2935791015625,6.615005493164063,10088.88,-242.81756800000002,-34.98219199999985,-0.32512,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:09:10,47.31536865234375,6.610389122596153,10081.26,-242.81756800000002,-34.98219199999985,0.32512,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:09:20,47.33766174316406,6.605598449707031,10081.26,-243.3320119999999,-36.011080000000376,0.0,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:09:30,47.35950017379502,6.600881723257211,10081.26,-243.84645600000005,-35.496635999999874,0.0,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:09:40,47.38161248675847,6.596163236177884,10081.26,-243.84645600000005,-35.496635999999874,0.0,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:09:50,47.402618408203125,6.591590881347656,10081.26,-243.84645600000002,-36.01108000000002,0.0,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:10:00,47.4254150390625,6.586647033691406,10088.88,-243.84645600000005,-35.496635999999874,-0.32512,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:10:10,47.44669251522775,6.58214862530048,10088.88,-244.3609,-35.49663600000034,0.32512,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:10:20,47.469085693359375,6.5773773193359375,10088.88,-244.875344,-35.496636000000144,0.0,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:10:30,47.49105679786811,6.572641225961537,10088.88,-244.875344,-35.496636000000144,0.0,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:10:40,47.51237772278866,6.568063589242787,10088.88,-244.875344,-35.496636000000144,0.0,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:10:50,47.53411761784957,6.563345102163461,10088.88,-244.3609,-36.011080000000014,0.32512,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:11:00,47.55627648305085,6.558556189903846,10088.88,-243.84645600000005,-35.496635999999874,0.65024,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:11:10,47.577876721398304,6.553837702824518,10088.88,-242.81756800000005,-35.49663599999992,0.32512,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:11:20,47.60031490002648,6.549048790564903,10088.88,-242.30312399999997,-34.982192000000246,0.0,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:11:30,47.621356511520126,6.544541579026442,10088.88,-241.274236,-34.98219199999994,-0.32512,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:11:40,47.64323606329449,6.539893517127403,10088.88,-240.759792,-34.98219199999988,-0.32512,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:11:50,47.6654880329714,6.535104604867788,10073.64,-240.245348,-34.98219200000018,0.0,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:12:00,47.68685551012977,6.530526968149038,10081.26,-240.245348,-34.98219200000018,-0.32512,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:12:10,47.70835876464844,6.52587890625,10073.64,-239.21645999999998,-34.98219199999999,0.0,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:12:20,47.72940425549523,6.521371694711538,10073.64,-238.70201600000004,-34.9821919999999,0.0,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:12:30,47.75148010253906,6.51654052734375,10073.64,-238.70201600000004,-34.9821919999999,-0.32512,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:12:40,47.77272033691406,6.511940002441406,10073.64,-238.70201600000004,-34.9821919999999,-0.32512,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:12:50,47.79437255859375,6.5072021484375,10066.020000000002,-239.21645999999998,-34.98219199999999,-0.32512,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:13:00,47.81561279296875,6.502532958984375,10073.64,-238.702016,-36.01107999999999,0.0,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:13:10,47.83703302932998,6.497779259314903,10066.020000000002,-238.70201600000001,-35.49663599999996,0.32512,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:13:20,47.858260849774894,6.493060772235577,10066.020000000002,-238.187572,-35.49663600000001,0.32512,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:13:30,47.87919616699219,6.488525390625,10058.4,-238.187572,-35.49663600000001,0.0,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:13:40,47.901214599609375,6.483650207519531,10058.4,-237.67312800000002,-35.49663600000004,0.0,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:13:50,47.92254949020127,6.478975736177884,10066.02,-237.67312800000002,-34.9821920000001,0.32512,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:14:00,47.94410317631091,6.4742572490985575,10058.4,-237.67312800000002,-34.9821920000001,0.32512,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:14:10,47.96477236990201,6.469750037560096,10066.02,-237.673128,-34.46774800000009,0.0,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:14:20,47.98699951171875,6.464973449707031,10066.02,-237.673128,-34.46774800000009,0.0,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:14:30,48.00810241699219,6.460372924804688,10066.02,-237.15868399999994,-34.467748000000185,0.32512,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:14:40,48.02915954589844,6.455772399902344,10066.02,-236.64424000000002,-34.982192000000005,0.0,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:14:50,48.04954399496822,6.451298640324518,10066.02,-236.12979600000006,-34.98219199999991,0.0,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:15:00,48.07150268554688,6.446434020996094,10073.64,-234.58646399999998,-34.46774800000006,0.32512,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:15:10,48.09097548662606,6.442143366887018,10066.02,-232.52868800000005,-34.982191999999934,-0.32512,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:15:20,48.11265563964844,6.437301635742188,10066.02,-231.49980000000002,-34.46774799999997,0.0,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:15:30,48.13362121582031,6.432701110839844,10066.02,-230.470912,-33.43886000000001,0.0,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:15:40,48.15507791810116,6.428058330829327,10066.02,-229.956468,-33.438860000000204,0.0,,BCS411,AIRBUS,A300 B4-622RF
3c5423,2022-06-27 23:15:50,48.175140380859375,6.423621544471153,10066.02,-227.898692,-33.438860000000126,0.0,,BCS411,AIRBUS,A300 B4-622RF
3c542a,2022-06-27 23:00:10,47.54667663574219,9.725990295410156,10797.54,-242.817568,87.96992400000002,0.32512,,BCS4HG,AIRBUS,A300 B4-622RF
3c542a,2022-06-27 23:00:20,47.56864929199219,9.73773193359375,10789.92,-242.30312400000003,87.96992399999998,-0.32512,,BCS4HG,AIRBUS,A300 B4-622RF
3c542a,2022-06-27 23:00:30,47.58998030323093,9.749168982872597,10789.92,-242.30312399999997,86.941036,-0.32512,,BCS4HG,AIRBUS,A300 B4-622RF
3c542a,2022-06-27 23:00:40,47.6121391684322,9.760929987980768,10789.92,-242.30312399999997,86.941036,0.0,,BCS4HG,AIRBUS,A300 B4-622RF
3c542a,2022-06-27 23:00:50,47.63322733216366,9.772057166466343,10789.92,-241.78868,86.426592,0.0,,BCS4HG,AIRBUS,A300 B4-622RF
3c542a,2022-06-27 23:01:00,47.65468791379767,9.783466045673077,10789.92,-241.27423600000003,86.94103600000001,0.0,,BCS4HG,AIRBUS,A300 B4-622RF
3c542a,2022-06-27 23:01:10,47.67718505859375,9.79541015625,10789.92,-240.75979199999998,86.426592,0.0,,BCS4HG,AIRBUS,A300 B4-622RF
3c542a,2022-06-27 23:01:20,47.69788839049258,9.806424654447117,10789.92,-240.245348,86.42659200000001,0.0,,BCS4HG,AIRBUS,A300 B4-622RF
3c542a,2022-06-27 23:01:30,47.71961975097656,9.818069458007812,10789.92,-239.21646000000004,85.91214800000002,0.0,,BCS4HG,AIRBUS,A300 B4-622RF
3c542a,2022-06-27 23:01:40,47.74127507613877,9.829594538762018,10797.54,-238.702016,85.912148,0.0,,BCS4HG,AIRBUS,A300 B4-622RF
3c542a,2022-06-27 23:01:50,47.76287841796875,9.841140747070312,10797.54,-237.67312800000002,85.39770399999999,0.0,,BCS4HG,AIRBUS,A300 B4-622RF
3c542a,2022-06-27 23:02:00,47.7835693359375,9.852195739746094,10797.54,-237.67312800000002,85.39770399999999,-0.32512,,BCS4HG,AIRBUS,A300 B4-622RF
3c542a,2022-06-27 23:02:10,47.805749925516416,9.864032451923077,10797.54,-236.64424000000002,85.39770400000002,-0.65024,,BCS4HG,AIRBUS,A300 B4-622RF
3c542a,2022-06-27 23:02:20,47.827163954912606,9.875511756310097,10797.54,-236.129796,85.39770399999999,-0.65024,,BCS4HG,AIRBUS,A300 B4-622RF
3c542a,2022-06-27 23:02:30,47.847930908203125,9.88666534423828,10797.54,-235.61535200000003,85.39770400000002,-0.32512,,BCS4HG,AIRBUS,A300 B4-622RF
3c542a,2022-06-27 23:02:40,47.868896484375,9.897994995117188,10797.54,-235.100908,85.39770399999999,0.0,,BCS4HG,AIRBUS,A300 B4-622RF
3c542a,2022-06-27 23:02:50,47.89042844610699,9.90959754356971,10789.92,-235.100908,85.39770399999999,0.0,,BCS4HG,AIRBUS,A300 B4-622RF
3c542a,2022-06-27 23:03:00,47.91064453125,9.920516967773438,10789.92,-234.58646399999998,85.39770399999999,-0.32512,,BCS4HG,AIRBUS,A300 B4-622RF
3c542a,2022-06-27 23:03:10,47.93193054199219,9.932052612304688,10789.92,-234.586464,84.88326,-0.32512,,BCS4HG,AIRBUS,A300 B4-622RF
3c542a,2022-06-27 23:03:20,47.95362854003906,9.9437255859375,10789.92,-234.586464,84.88326,0.0,,BCS4HG,AIRBUS,A300 B4-622RF
3c542a,2022-06-27 23:03:30,47.97358703613281,9.954574584960938,10782.3,-234.07202,85.397704,0.0,,BCS4HG,AIRBUS,A300 B4-622RF
3c542a,2022-06-27 23:03:40,47.995880126953125,9.966590881347656,10782.3,-234.07202,85.397704,0.0,,BCS4HG,AIRBUS,A300 B4-622RF
3c542a,2022-06-27 23:03:50,48.015655517578125,9.977302551269531,10782.3,-234.07202,85.397704,-0.65024,,BCS4HG,AIRBUS,A300 B4-622RF
3c542a,2022-06-27 23:04:00,48.03730075642214,9.989037146935097,10782.3,-234.586464,84.88326,0.0,,BCS4HG,AIRBUS,A300 B4-622RF
3c542a,2022-06-27 23:04:10,48.05836486816406,10.000511169433594,10774.68,-234.58646399999998,85.39770399999999,0.0,,BCS4HG,AIRBUS,A300 B4-622RF
3c542a,2022-06-27 23:04:20,48.079849501787606,10.012207031249998,10774.68,-234.58646399999998,85.39770399999999,-0.32512,,BCS4HG,AIRBUS,A300 B4-622RF
3c542a,2022-06-27 23:04:30,48.10047912597656,10.02337646484375,10782.3,-234.58646399999998,85.912148,0.0,,BCS4HG,AIRBUS,A300 B4-622RF
3c542a,2022-06-27 23:04:40,48.12135314941406,10.034774780273438,10782.3,-234.58646399999998,85.912148,0.0,,BCS4HG,AIRBUS,A300 B4-622RF
3c542a,2022-06-27 23:04:50,48.14241570941472,10.046292818509617,10782.3,-234.58646399999998,85.912148,-0.32512,,BCS4HG,AIRBUS,A300 B4-622RF
3c542a,2022-06-27 23:05:00,48.164337158203125,10.058265099158652,10782.3,-234.58646399999998,85.912148,0.97536,,BCS4HG,AIRBUS,A300 B4-622RF
